,Item_Weight,Item_Type,Item_Price,Outlet_Size,Item_Sold
5203,13.0,Household,47.9034,High,583.2408
5204,20.1,Frozen Foods,150.9366,,3476.1418
5205,11.1,Fruits and Vegetables,189.2846,Medium,3630.6074
5206,5.175,Health and Hygiene,35.4874,High,388.1614
5207,11.5,Dairy,88.25399999999998,Small,1298.31
5208,16.75,Meat,73.7038,Medium,1404.1722
5209,,Breads,102.3332,Medium,1948.1308
5210,17.25,Soft Drinks,261.591,High,3418.883
5211,5.88,Frozen Foods,155.3998,Small,2153.1972
5212,,Baking Goods,54.2956,Medium,1310.2944
5213,7.3,Frozen Foods,147.6076,,3251.7672
5214,7.075,Dairy,143.0128,Medium,1150.5024
5215,6.365,Frozen Foods,59.7536,,980.0576
5216,,Household,125.202,Medium,2783.0440000000003
5217,9.3,Household,247.0802,Small,1228.401
5218,5.92,Soft Drinks,50.3692,High,591.2304
5219,9.6,Household,42.6086,Small,133.8258
5220,14.15,Dairy,52.0982,Small,578.5802
5221,11.8,Soft Drinks,198.2084,High,3769.7596
5222,6.765,Frozen Foods,106.1306,,1672.4896
5223,,Fruits and Vegetables,242.6512,Medium,12117.56
5224,13.15,Snack Foods,181.695,,549.285
5225,,Frozen Foods,263.191,Medium,6574.775
5226,18.7,Frozen Foods,122.9072,,490.0288
5227,13.3,Frozen Foods,149.9708,High,2106.5912
5228,9.42,Frozen Foods,61.5194,,866.8716
5229,17.6,Dairy,170.4422,Small,2759.0752
5230,8.235,Baking Goods,149.3076,,1921.4988
5231,,Household,162.6894,Medium,2588.6304
5232,13.15,Snack Foods,89.6856,Medium,703.0848
5233,12.65,Household,106.3938,,3751.783
5234,20.7,Household,73.2354,,1504.7079999999999
5235,13.0,Canned,76.7986,,2648.5524
5236,16.1,Fruits and Vegetables,256.1356,,6358.39
5237,16.0,Starchy Foods,226.2404,,4725.8484
5238,12.35,Snack Foods,118.9124,High,3199.8348
5239,14.0,Baking Goods,103.1332,Medium,1948.1308
5240,20.5,Household,40.0822,Small,1257.0304
5241,8.3,Fruits and Vegetables,38.0506,Small,531.3084
5242,19.2,Household,130.131,Medium,1038.6480000000001
5243,9.1,Household,46.9718,,850.8924
5244,14.15,Canned,255.5014,High,5355.0294
5245,7.93,Frozen Foods,122.1414,Medium,2924.1936
5246,17.1,Household,114.386,Small,1245.046
5247,16.2,Soft Drinks,154.6972,High,1713.7692
5248,6.465,Canned,264.7884,Small,3709.8376
5249,7.155,Breads,34.3874,Medium,670.4606
5250,20.6,Dairy,212.6244,Small,3599.3148
5251,20.25,Canned,94.612,Medium,652.484
5252,,Snack Foods,189.5556,Small,1126.5336
5253,15.85,Breads,177.437,Medium,5645.984
5254,9.0,Health and Hygiene,266.6884,High,3974.8259999999996
5255,,Snack Foods,213.456,Medium,4261.12
5256,,Baking Goods,50.0034,Medium,1992.7394
5257,18.7,Fruits and Vegetables,111.1886,,2334.9606
5258,20.85,Fruits and Vegetables,104.9306,High,2299.6732
5259,18.35,Fruits and Vegetables,83.9882,High,1202.4348
5260,18.6,Snack Foods,162.2236,Small,2900.2248
5261,9.8,Fruits and Vegetables,117.3492,Small,810.9444
5262,15.1,Fruits and Vegetables,219.8456,Medium,6189.2768
5263,,Snack Foods,188.7898,Medium,2057.9878
5264,7.09,Baking Goods,48.1034,High,1069.2748
5265,,Household,102.8332,Medium,2768.3964
5266,,Dairy,57.2562,Medium,2073.967
5267,,Hard Drinks,127.5362,Medium,1006.6896
5268,9.5,Hard Drinks,188.9872,,1323.6104
5269,19.0,Frozen Foods,48.6718,Medium,614.5334
5270,20.5,Household,37.919,Small,183.095
5271,19.85,Health and Hygiene,125.2704,,2127.8968
5272,21.1,Household,145.7786,,1444.786
5273,,Snack Foods,132.9626,Medium,3279.065
5274,15.1,Snack Foods,260.3304,High,5424.9384
5275,19.7,Household,98.7726,High,1859.5794
5276,16.2,Frozen Foods,97.3726,Small,2055.3246
5277,18.1,Fruits and Vegetables,96.5094,Small,1332.9316
5278,10.195,Snack Foods,42.5428,Medium,878.8560000000001
5279,6.55,Breads,157.8288,Small,2514.0608
5280,15.85,Canned,94.4094,,1428.141
5281,,Health and Hygiene,157.3604,Medium,6021.4952
5282,12.1,Canned,75.267,Medium,612.536
5283,16.5,Fruits and Vegetables,100.6332,Small,1537.9979999999998
5284,,Baking Goods,197.311,Small,392.82199999999995
5285,16.7,Dairy,109.1886,,222.3772
5286,,Baking Goods,76.7354,Medium,2783.7098
5287,11.1,Baking Goods,159.0604,,792.302
5288,11.35,Fruits and Vegetables,168.27900000000002,High,2376.906
5289,9.195,Frozen Foods,53.1666,Small,768.9989999999999
5290,,Household,160.4604,Small,316.9208
5291,18.85,Hard Drinks,127.3336,Small,3962.8416
5292,8.0,Breads,250.3092,Small,6723.2484
5293,19.1,Household,41.9796,Small,701.7532
5294,,Dairy,152.234,Medium,1071.938
5295,,Household,44.4112,Medium,767.0016
5296,,Baking Goods,149.4708,Medium,3159.8868
5297,6.36,Fruits and Vegetables,46.506,Medium,652.484
5298,19.6,Health and Hygiene,151.7024,,2884.2456
5299,,Fruits and Vegetables,130.9968,Medium,4828.3816
5300,17.1,Fruits and Vegetables,209.0638,Small,3520.0846
5301,,Snack Foods,150.7366,Medium,906.8196
5302,,Snack Foods,113.2834,Medium,4376.9692
5303,8.76,Health and Hygiene,126.7336,High,639.168
5304,6.775,Household,84.225,Small,3162.55
5305,16.25,Household,116.1176,Medium,2633.9048
5306,19.85,Dairy,89.4856,Small,1054.6272
5307,19.75,Fruits and Vegetables,189.9872,High,3781.744
5308,6.96,Soft Drinks,91.4146,,638.5022
5309,8.935,Frozen Foods,53.7298,Medium,593.2278
5310,8.26,Hard Drinks,113.7834,,115.1834
5311,6.71,Breads,218.3166,,1959.4494
5312,8.945,Dairy,263.491,Small,1840.9370000000001
5313,12.65,Meat,107.8938,Small,750.3566
5314,15.0,Starchy Foods,107.3938,Medium,750.3566
5315,15.35,Soft Drinks,196.5768,,7685.9952
5316,14.35,Health and Hygiene,109.5228,Medium,1768.3648
5317,,Health and Hygiene,100.8042,Medium,3472.147
5318,5.765,Baking Goods,37.0164,,540.6296
5319,8.315,Baking Goods,143.3444,High,1596.5884
5320,6.13,Fruits and Vegetables,53.8298,Small,1024.6662
5321,14.5,Baking Goods,104.1332,Small,205.0664
5322,15.1,Fruits and Vegetables,219.4166,Small,6096.0648
5323,17.25,Soft Drinks,163.7526,Medium,3289.052
5324,13.0,Household,46.306,High,699.09
5325,,Snack Foods,222.0114,Medium,6207.9192
5326,12.85,Fruits and Vegetables,233.2642,,3950.1914
5327,7.975,Baking Goods,82.325,Small,1331.6
5328,10.895,Frozen Foods,144.8102,Small,3062.0142
5329,9.17,Baking Goods,144.947,Small,4294.41
5330,16.2,Canned,101.47,,399.48
5331,14.65,Fruits and Vegetables,47.6692,Small,739.038
5332,,Frozen Foods,102.5016,Small,101.2016
5333,6.985,Meat,184.7608,Medium,4042.7376
5334,17.7,Fruits and Vegetables,115.0834,,2764.4016
5335,16.1,Frozen Foods,35.1558,,339.55800000000005
5336,14.75,Health and Hygiene,237.2906,,3089.9778
5337,12.15,Others,124.473,Medium,1231.73
5338,,Others,36.419,Small,109.85700000000001
5339,18.5,Meat,89.1172,,892.172
5340,12.15,Frozen Foods,211.2928,,5049.4272
5341,16.1,Frozen Foods,32.0558,Small,1018.674
5342,20.6,Dairy,212.9244,Medium,2540.6928
5343,17.6,Household,228.801,Medium,3215.8140000000003
5344,,Frozen Foods,35.4558,Small,135.8232
5345,5.98,Fruits and Vegetables,146.1418,,3089.9778
5346,13.5,Soft Drinks,190.9872,Medium,2836.308
5347,12.85,Snack Foods,42.7428,Small,703.0848
5348,13.6,Snack Foods,194.2136,Small,2527.3768
5349,9.8,Baking Goods,35.9874,Small,282.2992
5350,15.0,Snack Foods,44.7744,Medium,679.1160000000001
5351,,Household,177.83700000000005,Medium,6528.169
5352,,Snack Foods,121.173,Medium,2586.633
5353,16.35,Fruits and Vegetables,198.2426,,790.9704
5354,,Baking Goods,54.3956,Small,272.978
5355,7.05,Snack Foods,109.7912,Small,1091.912
5356,20.1,Fruits and Vegetables,193.782,High,1158.492
5357,19.6,Household,254.7698,Medium,5327.0658
5358,16.35,Fruits and Vegetables,224.0062,High,4288.4178
5359,13.15,Household,159.7604,Medium,4119.9704
5360,12.65,Fruits and Vegetables,238.8538,Medium,4566.7222
5361,14.5,Snack Foods,160.7262,Medium,1750.3882
5362,17.75,Baking Goods,111.4544,,1006.6896
5363,14.0,Baking Goods,104.0332,,1435.4648
5364,,Frozen Foods,93.9094,Medium,3903.5854
5365,9.895,Frozen Foods,261.7278,Small,4685.9004
5366,10.195,Canned,110.9886,,111.1886
5367,18.25,Hard Drinks,174.208,Medium,2596.62
5368,6.4,Frozen Foods,41.0796,,41.2796
5369,5.88,Frozen Foods,154.2998,Small,1999.3974
5370,6.895,Meat,143.8812,High,2707.1428
5371,20.5,Starchy Foods,90.6172,Medium,1427.4752
5372,14.8,Meat,190.8846,,191.0846
5373,17.75,Fruits and Vegetables,158.6262,Medium,3819.0288
5374,18.6,Meat,48.8376,,47.9376
5375,12.5,Fruits and Vegetables,104.999,,1444.786
5376,19.0,Fruits and Vegetables,186.5214,Small,5275.7992
5377,8.26,Soft Drinks,125.073,Medium,985.3839999999999
5378,9.06,Others,213.756,Small,1065.28
5379,9.195,Frozen Foods,58.9246,Medium,926.7936
5380,,Snack Foods,155.0998,Medium,2768.3964
5381,5.945,Household,129.1652,,2841.6344
5382,,Breads,84.5908,Medium,3020.0688
5383,13.35,Canned,207.3638,Medium,5797.7864
5384,12.65,Frozen Foods,189.0846,Small,4012.7766
5385,12.15,Meat,181.695,Medium,2929.52
5386,,Frozen Foods,190.8846,Small,191.0846
5387,20.85,Baking Goods,180.06599999999997,Medium,2157.192
5388,18.25,Frozen Foods,224.1062,Medium,4965.5364
5389,11.3,Frozen Foods,260.1962,,2848.9582
5390,17.6,Health and Hygiene,237.359,,6145.334
5391,5.88,Frozen Foods,101.799,Medium,1960.781
5392,,Baking Goods,263.8568,Small,790.9704
5393,21.25,Meat,184.6608,,367.5216
5394,20.2,Snack Foods,94.5752,Small,1821.6288
5395,9.8,Fruits and Vegetables,113.8492,High,1737.7379999999998
5396,16.6,Hard Drinks,171.4422,Medium,2241.7486
5397,,Fruits and Vegetables,62.8194,Small,61.9194
5398,7.035,Frozen Foods,262.791,,3681.8740000000003
5399,7.93,Frozen Foods,121.8414,Small,2802.3522
5400,15.5,Soft Drinks,41.377,,649.155
5401,,Dairy,120.944,Medium,1078.596
5402,12.35,Baking Goods,78.7328,,1390.1904
5403,,Snack Foods,96.4068,Medium,2624.5836
5404,,Fruits and Vegetables,225.2088,Small,447.4176
5405,8.235,Health and Hygiene,183.795,,2929.52
5406,6.675,Snack Foods,92.6462,,1665.8316
5407,6.55,Breads,156.5288,High,1571.2879999999998
5408,13.5,Household,160.692,Medium,1917.504
5409,6.86,Household,227.801,Small,3904.917
5410,9.8,Fruits and Vegetables,116.6492,,2316.984
5411,14.3,Baking Goods,98.1726,Medium,685.1082
5412,19.35,Fruits and Vegetables,169.2474,,3705.8428
5413,9.3,Dairy,250.6092,High,6474.2392
5414,,Baking Goods,149.7708,Small,150.4708
5415,4.805,Dairy,126.2704,Medium,3629.9416
5416,,Meat,248.6408,Medium,6759.2016
5417,14.5,Fruits and Vegetables,170.7448,,2045.3376
5418,15.35,Soft Drinks,196.5768,Small,4729.8432
5419,21.1,Household,143.3786,Small,866.8716
5420,,Household,128.3678,Medium,3179.195
5421,19.5,Canned,177.2002,Small,2149.2024
5422,6.03,Dairy,178.1028,High,4604.6728
5423,20.7,Canned,182.6266,,2581.9724
5424,16.5,Canned,208.8638,Small,2484.7656
5425,,Snack Foods,185.3608,Medium,5329.0632
5426,17.1,Fruits and Vegetables,206.1638,Medium,4141.276
5427,,Dairy,43.4086,Small,44.6086
5428,5.26,Breads,95.6068,,2332.9632
5429,14.0,Snack Foods,54.06399999999999,Small,1118.5439999999999
5430,7.575,Dairy,196.5768,,1576.6144
5431,,Canned,95.6778,Medium,2910.2118
5432,16.75,Canned,103.7674,Small,2852.2872
5433,9.3,Snack Foods,197.7084,,3372.9428
5434,15.2,Meat,256.033,,1281.665
5435,8.6,Health and Hygiene,143.6154,,2127.231
5436,18.6,Meat,47.1376,,767.0016
5437,,Household,42.4454,Medium,293.6178
5438,9.5,Canned,79.596,Small,1038.6480000000001
5439,15.0,Canned,60.2904,,1581.9408
5440,6.465,Canned,264.1884,,3444.8492
5441,18.5,Meat,88.9172,Medium,1695.1268
5442,6.715,Baking Goods,43.7454,Small,545.2902
5443,14.15,Soft Drinks,41.5138,Medium,162.4552
5444,,Hard Drinks,171.7422,Medium,6207.9192
5445,13.5,Starchy Foods,98.6068,,97.2068
5446,17.6,Snack Foods,98.041,Medium,675.7869999999999
5447,19.85,Seafood,198.7768,,4532.7664
5448,,Canned,184.624,Small,1304.968
5449,7.855,Baking Goods,37.0848,Small,447.4176
5450,,Snack Foods,172.6764,Small,858.882
5451,8.615,Fruits and Vegetables,94.1436,,1134.5232
5452,7.405,Canned,89.9146,,2189.1504
5453,,Baking Goods,179.766,Small,179.766
5454,18.2,Household,220.5456,Medium,3094.6384
5455,9.3,Household,246.4802,,982.7208
5456,,Baking Goods,93.3462,Medium,1018.0082
5457,21.25,Household,145.1102,,1603.9122
5458,8.655,Snack Foods,122.5756,,2181.1608
5459,11.8,Health and Hygiene,177.5686,,711.0744
5460,,Fruits and Vegetables,148.705,Medium,2996.1
5461,,Others,110.2912,Small,218.3824
5462,16.5,Household,180.9318,High,3247.7724
5463,12.6,Fruits and Vegetables,248.8092,Small,6723.2484
5464,,Snack Foods,171.4422,Medium,3448.844
5465,,Health and Hygiene,156.8604,Small,316.9208
5466,,Breads,105.199,Medium,3199.1690000000003
5467,15.5,Snack Foods,148.6418,High,3972.8286
5468,17.25,Canned,76.4986,,778.9860000000001
5469,17.5,Snack Foods,253.7356,,3815.034
5470,16.0,Dairy,78.4986,Medium,1791.6678
5471,19.5,Household,53.7614,Medium,1436.7964
5472,9.27,Dairy,148.005,Medium,1797.66
5473,18.25,Snack Foods,213.4218,High,3846.9924
5474,8.395,Hard Drinks,251.504,,7084.111999999999
5475,9.8,Health and Hygiene,114.0492,High,2085.2856
5476,,Meat,65.0826,Small,193.7478
5477,7.27,Canned,92.4488,,996.0368
5478,17.6,Soft Drinks,162.7526,,3124.5994
5479,13.0,Soft Drinks,174.1054,,4377.635
5480,8.75,Fruits and Vegetables,186.3556,,3567.3564
5481,12.15,Household,114.715,,1048.635
5482,10.3,Health and Hygiene,154.66299999999995,High,2816.3340000000003
5483,6.425,Breakfast,132.8626,Medium,524.6504
5484,16.6,Fruits and Vegetables,116.4466,Medium,1178.4660000000001
5485,,Frozen Foods,122.4098,Small,120.5098
5486,10.65,Others,165.8526,,3946.8624
5487,19.6,Health and Hygiene,151.8024,Small,1366.2216
5488,16.0,Baking Goods,181.4634,Small,1090.5804
5489,8.89,Frozen Foods,99.3016,,607.2096
5490,20.25,Canned,93.212,,1304.968
5491,,Household,130.1968,Medium,1565.9616
5492,5.175,Snack Foods,105.2622,,2328.9684
5493,4.61,Hard Drinks,173.8396,Small,1221.0772
5494,,Fruits and Vegetables,231.9642,Medium,6970.9259999999995
5495,11.395,Health and Hygiene,49.4034,Medium,777.6544
5496,17.7,Snack Foods,186.0266,Small,2950.8256
5497,18.0,Health and Hygiene,159.2604,Small,3961.51
5498,19.7,Meat,104.599,Medium,309.597
5499,5.925,Dairy,42.9086,,758.3462
5500,,Fruits and Vegetables,222.3772,Medium,9562.2196
5501,10.65,Others,163.9526,,1644.526
5502,14.8,Health and Hygiene,193.0794,Small,3901.5879999999997
5503,15.1,Baking Goods,90.483,,1617.894
5504,13.5,Dairy,57.8562,Medium,711.0744
5505,16.7,Dairy,113.1886,,3335.658
5506,13.35,Breads,217.6166,Medium,3265.7490000000003
5507,10.195,Snack Foods,147.2076,,739.038
5508,15.7,Health and Hygiene,153.5024,,2580.6408
5509,13.15,Frozen Foods,179.9976,,181.0976
5510,13.15,Fruits and Vegetables,160.192,Small,1597.92
5511,12.1,Fruits and Vegetables,180.0002,High,4656.6052
5512,12.8,Starchy Foods,262.8252,,2885.5772
5513,,Household,59.6562,Medium,2192.4794
5514,4.805,Dairy,125.5704,Small,3880.2824
5515,18.75,Health and Hygiene,105.728,Small,2024.0320000000002
5516,7.6,Starchy Foods,171.3448,High,3238.4512
5517,9.5,Frozen Foods,228.6668,Small,4146.6024
5518,16.7,Baking Goods,100.0384,Medium,2463.46
5519,5.26,Baking Goods,165.4868,Medium,2293.0152
5520,15.6,Snack Foods,112.4518,Small,3301.7022
5521,13.65,Frozen Foods,260.1936,High,3914.9040000000005
5522,12.85,Snack Foods,43.1428,,703.0848
5523,12.6,Fruits and Vegetables,109.9228,Small,663.1368
5524,,Fruits and Vegetables,94.1094,Small,190.4188
5525,17.75,Seafood,35.1216,Small,830.9184
5526,14.8,Breads,110.857,,329.57099999999997
5527,18.25,Snack Foods,125.9046,High,2365.5874
5528,14.65,Household,261.7594,,523.3188
5529,16.5,Breakfast,181.6292,,1094.5752
5530,18.75,Health and Hygiene,105.728,Medium,1704.4479999999999
5531,10.5,Soft Drinks,188.424,Small,2237.0879999999997
5532,15.35,Soft Drinks,91.912,Medium,2609.936
5533,14.1,Snack Foods,197.1084,,2182.4924
5534,8.27,Health and Hygiene,239.088,,719.064
5535,12.15,Fruits and Vegetables,190.1872,Medium,3781.744
5536,,Breads,87.6856,Medium,1845.5976
5537,8.895,Dairy,41.1138,Small,690.4346
5538,14.0,Dairy,145.4786,Medium,1300.3074
5539,18.2,Fruits and Vegetables,56.8904,,1406.1696
5540,17.85,Snack Foods,122.8072,Small,857.5504
5541,17.1,Household,115.186,Medium,2490.092
5542,9.8,Meat,248.5408,,751.0224
5543,9.6,Baking Goods,105.128,Medium,1065.28
5544,13.5,Household,161.692,,159.792
5545,17.5,Soft Drinks,172.9738,,4344.345
5546,,Canned,115.515,Medium,1980.755
5547,7.945,Snack Foods,163.52100000000004,,1794.3310000000001
5548,,Frozen Foods,96.7384,Medium,2956.152
5549,5.765,Frozen Foods,120.0098,High,1687.1372
5550,14.1,Dairy,231.1668,,7602.1044
5551,20.7,Canned,184.1266,Medium,1659.8394
5552,10.6,Breads,42.8454,Medium,167.7816
5553,9.3,Household,245.1802,Medium,2456.802
5554,12.6,Fruits and Vegetables,122.0072,,1347.5792
5555,8.6,Breads,130.131,Small,1557.9720000000002
5556,19.85,Fruits and Vegetables,222.0772,High,2001.3948
5557,10.65,Fruits and Vegetables,56.2272,Medium,559.2719999999999
5558,9.0,Health and Hygiene,266.5884,Small,6624.71
5559,10.0,Frozen Foods,138.518,Small,2237.0879999999997
5560,20.25,Dairy,196.2794,Small,2731.1116
5561,15.6,Dairy,63.1194,,1300.3074
5562,12.5,Canned,87.1198,Small,1657.1762
5563,4.785,Breads,118.6098,,361.5294
5564,6.92,Dairy,63.5852,Small,751.0224
5565,15.0,Meat,238.8248,,3555.3720000000003
5566,8.365,Hard Drinks,38.3506,,986.7156
5567,7.785,Fruits and Vegetables,103.8964,,946.7676
5568,10.8,Dairy,191.6504,High,2492.7552
5569,6.57,Hard Drinks,261.0278,Small,4165.2448
5570,8.38,Baking Goods,110.557,High,3844.995
5571,11.6,Frozen Foods,172.5106,Small,2566.659
5572,11.3,Frozen Foods,257.2962,Medium,2330.9658
5573,7.67,Household,35.7216,Medium,69.2432
5574,8.96,Fruits and Vegetables,196.9768,Small,2759.0752
5575,6.67,Snack Foods,88.9514,,885.5139999999999
5576,18.7,Health and Hygiene,153.6682,,1677.1502
5577,17.85,Meat,261.5936,,6002.8528
5578,,Snack Foods,127.202,Small,506.00800000000004
5579,7.725,Household,123.8414,,1340.2554
5580,19.6,Snack Foods,167.4816,High,3691.1952
5581,18.7,Meat,182.3292,Small,3831.0132
5582,,Fruits and Vegetables,122.3388,Small,371.5164
5583,13.35,Canned,207.7638,Small,3520.0846
5584,5.26,Baking Goods,161.8868,Medium,5077.3908
5585,8.945,Dairy,261.391,Medium,1840.9370000000001
5586,20.6,Health and Hygiene,149.6392,,894.8352
5587,14.6,Soft Drinks,48.7692,Medium,1231.73
5588,5.94,Canned,177.1344,,2854.9504
5589,6.75,Dairy,96.9752,,958.752
5590,16.7,Dairy,109.5886,Medium,1000.6974
5591,13.5,Health and Hygiene,34.6874,,317.5866
5592,8.42,Canned,230.8352,High,3435.528
5593,7.68,Fruits and Vegetables,193.3162,Medium,5772.486
5594,17.75,Fruits and Vegetables,139.9838,,1123.8704
5595,4.92,Baking Goods,199.1084,Medium,4761.8016
5596,8.27,Snack Foods,148.7708,,2708.4744
5597,20.7,Dairy,214.6876,High,3001.4264
5598,11.6,Frozen Foods,170.2106,Small,1882.2166
5599,,Snack Foods,141.64700000000005,Small,429.441
5600,19.35,Snack Foods,110.5544,Small,1565.9616
5601,20.25,Fruits and Vegetables,222.0772,High,3113.2808
5602,11.3,Frozen Foods,259.1962,High,5179.924
5603,11.15,Snack Foods,169.979,,169.77900000000002
5604,,Others,108.228,Small,213.05599999999998
5605,18.7,Frozen Foods,229.501,Medium,1607.9070000000002
5606,,Hard Drinks,148.0392,Small,447.4176
5607,5.88,Frozen Foods,152.9998,,3691.1952
5608,20.85,Snack Foods,196.1452,Medium,1565.9616
5609,8.27,Soft Drinks,183.2924,,2406.2012
5610,17.6,Starchy Foods,47.306,,605.878
5611,18.2,Fruits and Vegetables,250.1092,,4233.1564
5612,,Fruits and Vegetables,109.7228,Small,331.5684
5613,20.6,Fruits and Vegetables,185.7556,Small,3942.8676
5614,15.5,Snack Foods,142.847,High,1574.6170000000002
5615,15.35,Meat,146.5734,High,2375.5744
5616,9.8,Fruits and Vegetables,117.1492,Medium,2780.3808
5617,11.65,Baking Goods,172.0422,,1379.5376
5618,16.35,Others,104.528,,1065.28
5619,,Soft Drinks,197.0768,Medium,8868.456
5620,18.7,Snack Foods,256.4672,,5369.0112
5621,16.5,Snack Foods,92.8146,Small,2097.9358
5622,5.48,Frozen Foods,83.725,Small,1165.15
5623,9.6,Snack Foods,241.317,,3645.255
5624,,Snack Foods,52.364,Small,53.263999999999996
5625,9.06,Others,211.856,Medium,3621.952
5626,15.6,Fruits and Vegetables,114.1518,,1821.6288
5627,16.75,Soft Drinks,37.8822,Medium,589.2330000000001
5628,11.8,Health and Hygiene,177.0686,High,3022.0662
5629,9.5,Frozen Foods,231.3668,High,5759.17
5630,9.0,Breakfast,55.9614,,386.8298
5631,10.195,Breads,34.5558,,441.4254
5632,15.1,Baking Goods,159.9604,Small,2852.2872
5633,13.0,Soft Drinks,176.2054,Small,1225.7378
5634,,Canned,92.2778,Small,469.389
5635,,Health and Hygiene,144.476,Medium,3661.9
5636,10.3,Health and Hygiene,156.463,,312.926
5637,6.96,Soft Drinks,92.3146,Medium,1094.5752
5638,16.75,Snack Foods,186.8556,High,2440.8228
5639,,Dairy,97.5726,Medium,978.7260000000001
5640,,Dairy,220.4772,Small,444.7544
5641,5.88,Frozen Foods,153.2998,High,2153.1972
5642,,Fruits and Vegetables,145.5102,Medium,5978.2182
5643,18.85,Canned,169.0132,Small,1860.2452
5644,16.0,Household,228.8668,Small,1612.5676
5645,11.5,Starchy Foods,172.108,High,2077.2960000000003
5646,7.31,Snack Foods,109.757,,1208.427
5647,16.7,Dairy,218.185,Small,5193.24
5648,9.895,Canned,115.3492,Medium,1274.3412
5649,,Meat,37.8822,Medium,1021.3372
5650,8.895,Breakfast,178.437,Small,1235.059
5651,7.93,Frozen Foods,121.5414,Small,1340.2554
5652,7.645,Snack Foods,41.7112,,852.2239999999999
5653,14.6,Household,199.6084,,3769.7596
5654,,Canned,159.692,Medium,3515.4240000000004
5655,8.02,Snack Foods,155.2998,,1230.3984
5656,5.945,Household,128.7652,Small,516.6608
5657,6.98,Canned,82.8934,,818.934
5658,10.1,Hard Drinks,61.2878,Small,1272.3438
5659,19.1,Fruits and Vegetables,232.6958,,5375.0034
5660,14.35,Baking Goods,80.096,Medium,1278.336
